改正時期,改正種別,改正前FI,改正後FI,改正前タイトル,改正後タイトル
uploaded,新設,,A23G 4/02,,・チュウインガムの製造または処理に特に適した装置［８］
uploaded,新設,,A23G 4/04,,・・成形または型取りのためのもの［８］
uploaded,新設,,A23G 4/06,,・配合に特徴があるもの［８］
uploaded,新設,,A23G 4/08,,・・チュウインガムに基づくもの［８］
uploaded,新設,,A23G 4/01,,・・使用した炭水化物に特徴があるもの，例．多糖類（乳製品を含むものＡ２３Ｇ４／１６）［８］
uploaded,新設,,A23G 4/12,,・・微生物または酵素を含むもの；医療補助または栄養剤，例．ビタミン剤（乳製品を含むものＡ２３Ｇ４／１６）［８］
uploaded,新設,,A23G 4/14,,・・ペプチドまたは蛋白質を含むもの（乳製品を含むものＡ２３Ｇ４／１６）［８］
uploaded,新設,,A23G 4/16,,・・乳製品を含むもの［８］
uploaded,新設,,A23G 4/18,,・形状，構造または物理的形態に特徴があるもの，例．空気泡込製品［８］
uploaded,新設,,A23G 4/02,,・・複合製品，例．中心に詰め込まれたもの［８］
uploaded,新設,,A23G 9/00 101,,・冷菓，例．アイスクリーム，用混合物［２］
